TERMINALNO,TIME,TRIP_ID,LONGITUDE,LATITUDE,DIRECTION,HEIGHT,SPEED,CALLSTATE,Y
3,1471736580,3,112.979019,28.268223,346,36.711117,11.65,0,0
3,1471736640,3,112.977257,28.275211,328,40.479462,14.93,0,0
3,1471736700,3,112.973358,28.281635,332,34.864487,11.43,0,0
3,1471736760,3,112.970734,28.285933,332,44.90638,14.69,0,0
3,1471736820,3,112.967194,28.291964,332,50.038498,7.79,0,0
3,1471736880,3,112.963646,28.29789,331,41.092663,12.88,0,0
3,1471736940,3,112.963364,28.298372,331,39.55352,0,0,0
3,1471737000,3,112.960663,28.30291,330,44.082466,11.63,0,0
3,1471737060,3,112.957863,28.307642,334,57.197514,11.9,0,0
3,1471737120,3,112.956665,28.309734,331,62.693581,13.01,0,0
3,1471737180,3,112.953926,28.314348,329,53.065571,0,0,0
3,1471737240,3,112.949654,28.319601,319,53.721298,10.47,0,0
3,1471737300,3,112.946465,28.32295,319,62.086739,10.99,0,0
3,1471737360,3,112.941109,28.328529,319,63.916756,14.69,0,0
3,1471737420,3,112.93763,28.332144,319,57.540901,15.29,0,0
3,1471737480,3,112.93232,28.337627,318,56.63546,0,0,0
3,1471737540,3,112.930527,28.339491,319,59.283375,16.91,0,0
3,1471737600,3,112.925179,28.345324,320,57.06765,14.45,0,0
3,1471737660,3,112.919945,28.350487,319,48.89994,13.19,0,0
3,1471738140,3,112.915367,28.401951,37,67.000168,15.86,0,0
3,1471738080,3,112.908798,28.395544,44,66.228447,17.1,0,0
3,1471738020,3,112.901978,28.389088,42,48.039066,18.49,0,0
3,1471737960,3,112.899796,28.380526,348,48.54528,17.49,0,0
3,1471737900,3,112.901726,28.372686,343,51.510399,18.610001,0,0
3,1471741380,3,112.954277,28.759764,15,39.410789,21.1,0,0
3,1471741320,3,112.950676,28.751549,30,51.249512,16.25,0,0
3,1471741260,3,112.944481,28.743046,36,36.816101,20.67,0,0
3,1471741200,3,112.937469,28.736843,56,50.682213,17.780001,0,0
3,1471741140,3,112.930016,28.731071,48,38.442455,18.16,0,0
3,1471741080,3,112.924835,28.721754,28,47.950676,16.629999,0,0
3,1471741020,3,112.916946,28.715776,39,48.592918,17.620001,0,0
3,1471740960,3,112.912941,28.712107,66,33.113132,7,0,0
3,1471740900,3,112.909134,28.70862,39,46.429867,16.379999,0,0
3,1471740840,3,112.905838,28.704224,354,48.290462,15.19,0,0
3,1471740780,3,112.905853,28.702852,355,45.647003,0.51,0,0
3,1471740720,3,112.906563,28.694313,355,43.033566,14.65,0,0
3,1471740660,3,112.906883,28.691069,357,38.821606,9.28,0,0
3,1471740600,3,112.907188,28.686779,356,40.475864,9.4,0,0
3,1471740540,3,112.907326,28.685453,357,37.294556,0,0,0
3,1471740480,3,112.907539,28.682585,347,35.737724,17.030001,0,0
3,1471740420,3,112.909546,28.673746,351,36.276817,17.49,0,0
3,1471740360,3,112.911713,28.664326,344,48.764595,19.4,0,0
3,1471740300,3,112.916328,28.655371,331,52.228275,18.190001,0,0
3,1471740240,3,112.922623,28.64538,331,42.107761,23.469999,0,0
3,1471740180,3,112.92704,28.635162,358,42.574463,20.52,0,0
3,1471740120,3,112.928482,28.626226,334,44.682297,13.17,0,0
3,1471740060,3,112.933479,28.61849,328,41.879353,18.389999,0,0
3,1471740000,3,112.936836,28.611712,355,42.240822,18.209999,0,0
3,1471739940,3,112.93763,28.602283,357,55.93959,17.450001,0,0
3,1471739880,3,112.937691,28.591948,8,54.948128,19.92,0,0
3,1471739820,3,112.935341,28.583076,25,61.770855,13.8,0,0
3,1471739760,3,112.933456,28.580276,344,55.392895,4.43,0,0
3,1471739700,3,112.934364,28.571108,0,46.909702,19.34,0,0
3,1471739640,3,112.933968,28.560556,2,63.553654,17.1,0,0
3,1471739580,3,112.933495,28.551363,2,68.922226,19.52,0,0
3,1471739520,3,112.934471,28.542322,328,57.727501,14.81,0,0
3,1471739460,3,112.936867,28.535257,4,60.014755,16.389999,0,0
3,1471739400,3,112.937347,28.523655,352,66.605606,19.530001,0,0
3,1471739340,3,112.933052,28.514219,30,70.222397,20.299999,0,0
3,1471739280,3,112.928902,28.508831,32,67.386429,10.7,0,0
3,1471739220,3,112.928101,28.507275,41,68.87014,0.19,0,0
3,1471739160,3,112.928093,28.507284,354,68.905708,0,0,0
3,1471738980,3,112.927948,28.507277,184,68.439926,1.93,0,0
3,1471738920,3,112.92215,28.502846,56,66.24913,14.64,0,0
3,1471738860,3,112.913506,28.498175,59,64.647072,15.68,0,0
3,1471738800,3,112.906769,28.494217,43,74.51873,13.5,0,0
3,1471738740,3,112.903755,28.485647,1,71.610237,20.309999,0,0
3,1471737720,3,112.914848,28.355991,318,45.614662,15.9,0,0
3,1471737780,3,112.909065,28.361841,318,62.142399,11.75,0,0
3,1471737840,3,112.904884,28.366655,327,60.731754,5.72,0,0
3,1471742220,3,112.927193,28.815033,336,32.442402,14.04,0,0
3,1471738380,3,112.921143,28.424973,336,60.031498,17.17,0,0
3,1471738440,3,112.916191,28.434683,338,62.807396,20.25,0,0
3,1471738500,3,112.91346,28.444666,348,71.806564,21.469999,0,0
3,1471738560,3,112.910583,28.455315,340,58.654579,22.09,0,0
3,1471738620,3,112.90667,28.46493,337,51.253773,18.23,0,0
3,1471738680,3,112.903625,28.474771,355,70.124657,18.74,0,0
3,1471743600,3,112.904823,28.855902,212,26.949121,0,0,0
3,1471743480,3,112.904861,28.855938,36,26.118425,0,0,0
3,1471743420,3,112.904877,28.85601,99,26.055084,0,0,0
3,1471743360,3,112.904762,28.856066,108,26.180912,0,0,0
3,1471743300,3,112.904709,28.856026,52,25.969749,0,0,0
3,1471743240,3,112.904709,28.85598,216,26.268816,0,0,0
3,1471743180,3,112.904938,28.855833,291,26.602142,0.43,0,0
3,1471743120,3,112.904884,28.856001,202,26.777082,0,0,0
3,1471743060,3,112.904854,28.856173,58,26.536964,0,0,0
3,1471743000,3,112.907684,28.856243,268,26.551075,5.49,0,0
3,1471742940,3,112.910202,28.85594,1,23.456499,1.74,0,0
3,1471742880,3,112.910202,28.854906,24,24.068096,1.47,0,0
3,1471742760,3,112.910271,28.854136,357,24.493109,5.6,0,0
3,1471742700,3,112.910706,28.852091,1,25.227654,3.59,0,0
3,1471742640,3,112.911461,28.847372,352,27.282274,8.33,0,0
3,1471742580,3,112.907875,28.841864,29,27.874126,11.45,0,0
3,1471742520,3,112.906219,28.838352,91,30.255117,10.25,0,0
3,1471742460,3,112.907043,28.836784,317,28.585623,5.36,0,0
3,1471738320,3,112.923515,28.415789,14,49.782726,13.99,0,0
3,1471738260,3,112.921776,28.412245,21,36.460781,0,0,0
3,1471738200,3,112.920258,28.409447,27,45.874557,17.309999,0,0
3,1471742400,3,112.912674,28.831419,296,29.901405,14.39,0,0
3,1471742340,3,112.919029,28.82712,335,27.302217,15.52,0,0
3,1470563280,4,112.939583,27.782061,321,38.022583,2.51,0,0
3,1470563640,4,112.958038,27.783331,88,39.974121,13.81,0,0
3,1470563460,4,112.944817,27.781815,63,50.381531,15.41,0,0
3,1470563340,4,112.942467,27.782724,155,41.348816,9.97,0,0
3,1470563400,4,112.943031,27.781334,157,55.173218,0,0,0
3,1470563700,4,112.9646,27.783421,87,57.276001,0,0,0
3,1470563760,4,112.966743,27.78343,91,70.463684,10.31,0,0
3,1470563580,4,112.953163,27.783072,87,43.794373,4.04,0,0
3,1470563520,4,112.946236,27.782518,139,60.795044,0,0,0
3,1470786780,5,112.963478,28.19817,2,15.742731,0,0,0
3,1470786900,5,112.96566,28.207857,8,15.660226,7.49,0,0
3,1470786960,5,112.967178,28.212009,10,18.114079,5.39,0,0
3,1470787020,5,112.968163,28.214722,11,19.308886,10.46,0,0
3,1470787080,5,112.968269,28.217054,1,18.806007,6.22,0,0
3,1470787140,5,112.968964,28.221958,8,23.657316,6.64,0,0
3,1470787560,5,112.98098,28.22653,83,46.460247,2.53,0,0
3,1470787620,5,112.981804,28.226538,81,46.836121,5.34,0,0
3,1470786840,5,112.964569,28.202627,18,16.544512,10.46,0,0
3,1470787200,5,112.969612,28.225746,4,28.772158,11.04,0,0
3,1470787260,5,112.971725,28.229425,48,33.154987,6.15,0,0
3,1470787320,5,112.974182,28.230156,73,33.800793,2.58,0,0
3,1470787380,5,112.977158,28.229858,168,34.842491,3.65,0,0
3,1470787440,5,112.977226,28.22831,155,41.447025,1.27,0,0
3,1470787500,5,112.977135,28.226952,180,42.263844,0,0,0
3,1470786300,5,112.962196,28.174694,5,37.727478,13.06,0,0
3,1470786360,5,112.962524,28.177755,5,29.369568,10.49,0,0
3,1470786420,5,112.962921,28.182379,4,21.160583,0,0,0
3,1470786480,5,112.963181,28.184572,4,18.840424,11.76,0,0
3,1470786540,5,112.963745,28.188522,8,20.96402,6.31,0,0
3,1470786600,5,112.963638,28.192938,345,24.176712,9.87,0,0
3,1470786660,5,112.963379,28.19595,1,23.23321,2.79,0,0
3,1470786720,5,112.963516,28.196836,357,22.702312,0,0,0
3,1471861920,6,112.981705,28.231518,217,47.242798,0,0,0
3,1471862040,6,112.981682,28.231365,165,43.751953,0.95,0,0
3,1471862100,6,112.981857,28.228575,180,41.411194,10.86,0,0
3,1471862160,6,112.981735,28.225521,162,43.190186,0,0,0
3,1471862220,6,112.981636,28.224621,184,41.381104,7.13,0,0
3,1471862280,6,112.981361,28.219898,183,43.141785,10.41,0,0
3,1471862340,6,112.980995,28.214743,185,30.134766,9.17,0,0
3,1471862400,6,112.980751,28.212189,211,28.805176,0,0,0
3,1471862520,6,112.980598,28.209583,183,42.312378,10.84,0,0
3,1471862580,6,112.980347,28.207499,184,39.885681,0,0,0
3,1471862640,6,112.980209,28.20603,187,41.178772,8.27,0,0
3,1471862700,6,112.979797,28.200747,177,49.27832,12.63,0,0
3,1471862820,6,112.9813,28.190449,208,52.84613,0,0,0
3,1471862880,6,112.981033,28.187712,183,54.795654,3.97,0,0
3,1471862940,6,112.980721,28.181952,190,62.490601,13.38,0,0
3,1471863000,6,112.979675,28.174826,182,77.196289,14.3,0,0
3,1471863060,6,112.980392,28.16823,168,66.882202,3.69,0,0
3,1471863120,6,112.980606,28.166973,177,66.681152,2.72,0,0
3,1471863180,6,112.980499,28.166105,200,75.011108,0,0,0
3,1471863240,6,112.980225,28.165287,193,89.145996,2.2,0,0
3,1471863300,6,112.979454,28.162823,200,72.268311,6.23,0,0
3,1471863360,6,112.97892,28.161814,216,63.192932,0,2,0
3,1471863420,6,112.978439,28.159267,168,70.247559,5.24,4,0
3,1471863480,6,112.978539,28.158865,169,69.735474,0,4,0
3,1471863540,6,112.978989,28.157005,164,72.159302,6.84,4,0
3,1471863600,6,112.979683,28.153578,181,74.685181,7.51,4,0
3,1471863660,6,112.980537,28.148155,166,83.06842,11.81,4,0
3,1471863720,6,112.981422,28.141729,180,69.112732,7.33,4,0
3,1471863780,6,112.980644,28.139532,196,73.071289,5.06,4,0
3,1471863900,6,112.978745,28.136709,188,82.940063,5.12,0,0
3,1471861800,6,112.983459,28.22769,358,92.883179,5.04,0,0
3,1471861860,6,112.982155,28.22978,3,58.865906,5.39,0,0
3,1471218540,7,112.964813,28.203257,15,35.364304,13.01,0,0
3,1471218600,7,112.966011,28.209074,17,32.953629,9.07,0,0
3,1471218660,7,112.967201,28.21203,9,30.538631,6.37,0,0
3,1471218720,7,112.968338,28.216749,359,30.67128,4.86,0,0
3,1471218780,7,112.968735,28.220461,5,31.73526,10.11,0,0
3,1471218840,7,112.969452,28.224335,8,33.208736,12.17,0,0
3,1471218900,7,112.970619,28.228571,55,30.855392,8.11,0,0
3,1471218960,7,112.973236,28.230141,88,33.882469,6.26,0,0
3,1471219020,7,112.976562,28.230257,82,33.213993,4.01,0,0
3,1471219080,7,112.977158,28.228651,180,32.444649,4.35,0,0
3,1471219140,7,112.977158,28.226866,181,33.060162,0.94,0,0
3,1471219200,7,112.981544,28.226507,87,37.516747,0,0,0
3,1471219260,7,112.981544,28.226507,87,36.9781,0,0,0
3,1471219320,7,112.982346,28.22855,85,37.176685,4.82,0,0
3,1471218180,7,112.96244,28.176821,2,41.132507,7.24,0,0
3,1471218240,7,112.962914,28.182261,5,33.362007,0,0,0
3,1471218300,7,112.963203,28.184231,4,30.150215,11.43,0,0
3,1471218360,7,112.963806,28.1887,7,27.295349,6.88,0,0
3,1471218420,7,112.963547,28.193134,343,30.055696,11.45,0,0
3,1471218480,7,112.963516,28.198355,3,26.406012,2.6,0,0
3,1474503660,8,112.969002,28.222336,9,33.079346,12.5,0,0
3,1474503060,8,112.963768,28.191547,351,32.649231,8.11,0,0
3,1474503000,8,112.963608,28.188065,8,38.047546,7.58,0,0
3,1474502940,8,112.963577,28.187435,4,40.985352,0,0,0
3,1474502880,8,112.963028,28.183001,4,30.74408,8.84,0,0
3,1474502820,8,112.962715,28.179377,5,35.096802,10.76,0,0
3,1474502760,8,112.962318,28.176102,2,35.469849,0,0,0
3,1474502700,8,112.961861,28.171591,6,44.27478,10.51,0,0
3,1474503600,8,112.968254,28.217241,2,36.342102,7.11,0,0
3,1474503540,8,112.968216,28.216373,0,36.516052,0.54,0,0
3,1474503480,8,112.967079,28.212233,19,42.179565,7.4,0,0
3,1474503360,8,112.965088,28.205111,8,44.07843,8.9,0,0
3,1474503300,8,112.964058,28.2017,17,41.015747,7.84,0,0
3,1474503240,8,112.96347,28.196857,4,46.40094,8.78,0,0
3,1474503180,8,112.963158,28.195234,0,49.620178,8.37,0,0
3,1474503120,8,112.963196,28.194845,27,29.78009,0,0,0
3,1474502520,8,112.958733,28.163507,14,44.350403,7.93,0,0
3,1474502580,8,112.959229,28.165634,19,38.456787,8.15,0,0
3,1474502640,8,112.960243,28.167597,34,52.394165,0,0,0
3,1474504140,8,112.982033,28.227766,11,53.213257,7.52,0,0
3,1474503960,8,112.981232,28.226633,91,45.238708,7.93,0,0
3,1474503900,8,112.977203,28.227612,173,50.099243,7.78,0,0
3,1474503840,8,112.977051,28.230278,133,35.614807,1.79,0,0
3,1474503780,8,112.973412,28.230085,87,34.580566,8.82,0,0
3,1474503720,8,112.969841,28.228048,17,36.369812,2.95,0,0
3,1483175040,9,112.981544,28.119349,176,90.896484,7.79,4,0
3,1483179900,9,112.965294,27.783514,269,50.367756,0.52,4,0
3,1483179960,9,112.957542,27.78334,268,40.391563,14.85,4,0
3,1483180020,9,112.95372,27.783215,267,35.556252,5.63,4,0
3,1483180080,9,112.947289,27.78282,267,50.034397,11.16,4,0
3,1483180140,9,112.944244,27.781734,235,45.398575,0,4,0
3,1483180200,9,112.941078,27.780321,243,49.6618,9.85,4,0
3,1483175760,9,112.984253,28.074554,177,51.49054,12.94,4,0
3,1483177140,9,113.012901,27.974604,207,68.079956,0,4,0
3,1483177020,9,113.013062,27.974888,208,68.979248,0,4,0
3,1483176960,9,113.013283,27.975231,208,60.208435,0,4,0
3,1483176900,9,113.013641,27.975805,214,64.568909,0,4,0
3,1483176840,9,113.015518,27.978842,208,56.125793,20.76,4,0
3,1483176780,9,113.016754,27.988674,149,35.398682,20.91,4,0
3,1483176720,9,113.006035,27.997608,124,37.871826,22.959999,4,0
3,1483176660,9,113.002411,27.999924,128,48.409668,19.09,4,0
3,1483176600,9,112.996063,28.009899,167,57.507629,4.19,4,0
3,1483175820,9,112.984337,28.073187,179,50.009827,0,4,0
3,1483175880,9,112.984344,28.073109,177,43.775879,3.87,4,0
3,1483175940,9,112.986046,28.06744,162,42.740295,0,4,0
3,1483176000,9,112.986038,28.067411,159,60.343872,0,4,0
3,1483176060,9,112.986237,28.066912,162,67.524048,9.04,4,0
3,1483176120,9,112.988678,28.060432,161,59.575256,10.58,4,0
3,1483176180,9,112.990707,28.054588,174,55.246582,0,4,0
3,1483176240,9,112.990639,28.046762,182,75.663574,16.719999,4,0
3,1483176300,9,112.990509,28.042923,182,64.642456,17.809999,4,0
3,1483176360,9,112.99025,28.036982,177,60.326111,7.68,4,0
3,1483176420,9,112.991379,28.029243,146,56.438049,6.99,4,0
3,1483180260,9,112.940094,27.781279,280,44.615601,0.34,4,0
3,1483179540,9,112.993149,27.804356,158,50.702175,19.43,4,0
3,1483179600,9,112.997261,27.794487,163,40.795418,20.889999,4,0
3,1483179660,9,112.996712,27.784868,255,35.225464,18.700001,4,0
3,1483179720,9,112.985191,27.783903,269,39.761841,17.629999,4,0
3,1483179780,9,112.97448,27.783714,267,43.912144,10.87,4,0
3,1483179480,9,112.988708,27.814104,157,51.79372,19.280001,4,0
3,1483176540,9,112.995979,28.016333,172,67.287292,9.5,4,0
3,1483176480,9,112.995674,28.021391,174,63.955444,6.8,4,0
3,1483175100,9,112.981758,28.116018,178,93.243591,0.67,4,0
3,1483175580,9,112.983665,28.086479,177,68.411255,0,4,0
3,1483175520,9,112.983437,28.090099,177,79.673523,15.94,4,0
3,1483175160,9,112.981781,28.116056,179,88.752991,0,4,0
3,1483175220,9,112.982224,28.111921,176,92.857239,13.1,4,0
3,1483175280,9,112.982719,28.103704,179,93.346558,11.86,4,0
3,1483175340,9,112.98275,28.103039,181,93.316895,0.28,4,0
3,1483175460,9,112.983208,28.095558,178,86.236206,8.09,4,0
3,1483175400,9,112.982803,28.101589,175,100.189087,10.48,4,0
3,1483179840,9,112.970413,27.783583,268,46.355869,0,4,0
3,1483177800,9,113.011566,27.970968,184,51.89637,0,4,0
3,1483177860,9,113.011581,27.970997,184,50.569778,0,4,0
3,1483177920,9,113.011566,27.970949,14,52.552368,0,4,0
3,1483177980,9,113.011589,27.970484,187,51.752064,1.92,4,0
3,1483178040,9,113.011757,27.969688,168,50.117577,0.63,4,0
3,1483178100,9,113.011925,27.968163,178,52.558372,1.98,4,0
3,1483178160,9,113.012222,27.966694,124,53.145576,4.43,4,0
3,1483178220,9,113.012291,27.961561,181,46.780037,12.17,4,0
3,1483178280,9,113.012093,27.950817,189,45.2981,25.440001,4,0
3,1483178340,9,113.012726,27.940992,204,27.981546,3.32,4,0
3,1483178400,9,113.013817,27.936663,165,36.751999,15.29,4,0
3,1483178460,9,113.014595,27.928463,200,34.79501,11.15,4,0
3,1483178520,9,113.010582,27.922869,197,33.227226,4.33,4,0
3,1483178580,9,113.008987,27.918839,200,39.493908,13.5,4,0
3,1483178640,9,113.005142,27.9098,201,52.4604,10.32,4,0
3,1483178700,9,112.999062,27.901424,239,45.149647,20.74,4,0
3,1483178760,9,112.989838,27.89633,237,48.83667,19.58,4,0
3,1483177740,9,113.011574,27.970993,184,51.439636,0,4,0
3,1483177680,9,113.011597,27.971289,280,54.888306,0,4,0
3,1483177620,9,113.011642,27.971832,189,58.128784,2.07,4,0
3,1483177560,9,113.011948,27.972937,200,63.849426,1.88,4,0
3,1483177500,9,113.012199,27.973412,205,62.378357,0.84,4,0
3,1483177440,9,113.012199,27.973465,124,68.063049,0,4,0
3,1483177380,9,113.012245,27.973467,202,71.582886,0,4,0
3,1483177320,9,113.012268,27.973566,207,68.034119,0.17,4,0
3,1483177260,9,113.012581,27.973967,204,82.161133,0,4,0
3,1483178820,9,112.98201,27.890701,239,47.504498,19.809999,4,0
3,1483178880,9,112.974098,27.886114,231,58.471172,5.8,4,0
3,1483178940,9,112.97345,27.885534,187,60.411533,6.76,4,0
3,1483179000,9,112.980164,27.882704,122,46.056004,0.48,4,0
3,1483179060,9,112.983711,27.881304,114,51.041683,15.24,4,0
3,1483179120,9,112.988121,27.875137,183,66.080429,19.58,4,0
3,1483179180,9,112.987434,27.866123,183,72.19558,16.959999,4,0
3,1483179240,9,112.986626,27.855701,183,86.316032,19.440001,4,0
3,1483179300,9,112.986412,27.845198,180,68.900696,19.68,4,0
3,1483179360,9,112.986427,27.834505,179,61.250381,19.59,4,0
3,1483179420,9,112.985451,27.824059,187,48.572079,19.639999,4,0
3,1483175640,9,112.983849,28.082455,178,70.718689,15.88,4,0
3,1483175700,9,112.98407,28.077812,179,54.051392,0,4,0
3,1483174860,9,112.9814,28.131721,181,100.818176,19.68,4,0
3,1483174920,9,112.981316,28.124569,178,97.10437,0,4,0
3,1483174980,9,112.981499,28.120007,176,89.235229,2.47,4,0
3,1472467500,10,112.980942,28.186344,209,67.360107,0,0,0
3,1472467200,10,112.980072,28.203817,185,51.571228,9.01,0,0
3,1472467260,10,112.980148,28.199455,159,48.127502,11.81,0,0
3,1472467320,10,112.98175,28.193378,190,45.893494,6.62,0,0
3,1472467380,10,112.981529,28.191805,198,58.467468,0.36,0,0
3,1472467440,10,112.98111,28.188522,187,63.79541,3.7,0,0
3,1472467080,10,112.980614,28.207899,183,64.993652,0,0,0
3,1472467860,10,112.979996,28.164011,189,80.194397,0,0,0
3,1472467800,10,112.980507,28.166077,194,72.814026,10.09,0,0
3,1472467740,10,112.979446,28.171225,181,73.576477,8.36,0,0
3,1472467680,10,112.979729,28.177061,187,83.191528,13.22,0,0
3,1472467620,10,112.980911,28.183838,178,80.399292,13.43,0,0
3,1471822020,11,112.974205,28.14576,246,67.252136,16.620001,0,0
3,1471822080,11,112.965981,28.144228,252,50.924839,13.5,0,0
3,1471822140,11,112.959541,28.142109,268,45.95182,9.22,0,0
3,1471822200,11,112.954704,28.143568,9,29.772202,8.08,0,0
3,1471822260,11,112.955795,28.149908,5,30.671888,13.96,0,0
3,1471822320,11,112.957359,28.15729,18,32.64674,15.64,0,0
3,1471823820,11,112.982071,28.227638,22,41.221485,4.73,0,0
3,1471823700,11,112.981453,28.226547,91,41.16888,0,0,0
3,1471823640,11,112.980515,28.226589,93,42.431236,8.34,0,0
3,1471823580,11,112.977119,28.22769,182,37.081856,5.13,0,0
3,1471823520,11,112.976974,28.230272,111,37.048431,4.31,0,0
3,1471823460,11,112.973999,28.230139,83,37.512547,3.79,0,0
3,1471823400,11,112.970627,28.2286,49,38.244797,8.7,0,0
3,1471823340,11,112.969444,28.224829,8,38.487827,14.76,0,0
3,1471823280,11,112.968643,28.220329,9,36.476025,11.8,0,0
3,1471823220,11,112.967796,28.213953,18,30.837624,10.55,0,0
3,1471823160,11,112.967041,28.212151,19,28.942465,0.56,0,0
3,1471823100,11,112.9655,28.207193,7,30.143799,12.97,0,0
3,1471822380,11,112.958542,28.16256,12,37.913021,9.08,0,0
3,1471822980,11,112.96344,28.197802,4,29.769035,8.23,0,0
3,1471823040,11,112.964546,28.202864,18,28.917154,0,0,0
3,1471822440,11,112.959061,28.16469,11,32.035469,9.36,0,0
3,1471822500,11,112.960503,28.167578,29,31.981325,13.24,0,0
3,1471822560,11,112.962158,28.173864,4,22.890114,13.07,0,0
3,1471822620,11,112.962662,28.179071,4,26.740341,9.07,0,0
3,1471822920,11,112.963402,28.193947,349,29.556368,10.05,0,0
3,1471822680,11,112.963013,28.182413,4,24.955118,0,0,0
3,1471822740,11,112.963013,28.182413,5,27.007528,0,0,0
3,1471822800,11,112.963661,28.188253,10,29.771713,8.82,0,0
3,1471822860,11,112.963821,28.191078,358,29.086962,0,0,0
3,1472427480,12,112.96817,28.144493,271,57.283508,15.07,0,0
3,1472427600,12,112.95462,28.142719,301,41.165607,2.1,0,0
3,1472427660,12,112.954712,28.143446,11,39.02457,2.52,0,0
3,1472427720,12,112.955032,28.144459,22,36.679867,0,0,0
3,1472427780,12,112.955032,28.144459,22,36.714329,0,0,0
3,1472427840,12,112.95517,28.145052,11,36.700237,0,0,0
3,1472427900,12,112.955292,28.145702,5,38.072113,12,0,0
3,1472427960,12,112.955498,28.147739,7,34.903435,0,0,0
3,1472428020,12,112.955879,28.150347,6,36.426311,3.96,0,0
3,1472428080,12,112.955841,28.153404,4,33.569538,2.43,0,0
3,1472428140,12,112.957146,28.156647,18,35.053509,10.71,0,0
3,1472428200,12,112.958618,28.162891,10,45.813763,11.92,0,0
3,1472428260,12,112.959435,28.165861,21,38.034599,6.79,0,0
3,1472428320,12,112.960228,28.167351,28,37.229256,2.87,0,0
3,1472428380,12,112.961876,28.171511,4,35.353619,8.32,0,0
3,1472428440,12,112.962135,28.174091,7,32.087818,4.52,0,0
3,1472428500,12,112.962257,28.175341,5,30.517338,0,0,0
3,1472428620,12,112.962929,28.18095,8,31.454594,11.91,0,0
3,1472428740,12,112.963097,28.183773,5,32.159222,11.7,0,0
3,1472428800,12,112.963562,28.187901,9,30.980822,0,0,0
3,1472428860,12,112.963814,28.190083,0,31.55463,9.43,0,0
3,1472428920,12,112.963257,28.196003,4,35.565243,11.01,0,0
3,1472428980,12,112.963394,28.199808,4,33.996902,8.88,0,0
3,1472429040,12,112.964722,28.203482,34,32.475426,0,0,0
3,1472429100,12,112.964989,28.204647,9,33.405144,7.68,0,0
3,1472429160,12,112.966751,28.211529,20,34.901211,12.27,0,0
3,1472429220,12,112.966988,28.212069,16,38.245224,0.31,0,0
3,1472429280,12,112.968163,28.216032,1,40.706566,10.35,0,0
3,1472429340,12,112.968987,28.22205,10,39.478554,10.65,0,0
3,1472429400,12,112.969719,28.22753,7,39.399384,7.91,0,0
3,1472429460,12,112.970642,28.228647,58,38.212044,2.74,0,0
3,1472429520,12,112.973274,28.230099,82,38.052387,4.11,0,0
3,1472429580,12,112.974808,28.230207,90,38.018196,1.42,0,0
3,1472429640,12,112.97715,28.229841,172,38.837971,9.4,0,0
3,1472429700,12,112.977142,28.226927,170,38.843414,0,0,0
3,1472429760,12,112.979858,28.226603,92,44.377514,11.74,0,0
3,1472429880,12,112.982132,28.228073,1,42.607838,7.01,0,0
3,1472427540,12,112.961182,28.142256,258,53.165722,6.75,0,0
3,1472427300,12,112.981567,28.141926,353,63.331425,11.12,0,0
3,1472427360,12,112.981308,28.148453,146,69.161842,8.4,0,0
3,1472427420,12,112.976418,28.146669,249,57.971214,13.01,0,0
3,1471999260,13,112.956322,28.154818,18,42.691444,7.29,0,0
3,1471999200,13,112.955849,28.152681,355,41.45023,1.23,0,0
3,1471999140,13,112.955772,28.149973,349,42.375969,0.86,0,0
3,1471999020,13,112.955345,28.14607,3,43.752789,3.15,0,0
3,1471998960,13,112.954582,28.142813,338,46.823906,7.5,0,0
3,1471998900,13,112.960251,28.142126,267,63.127174,10.75,0,0
3,1471998840,13,112.96656,28.144419,260,69.914009,12.89,0,0
3,1471998780,13,112.975189,28.146191,245,64.459816,15.44,0,0
3,1471998720,13,112.98098,28.148588,57,86.314148,8.15,0,0
3,1472037300,14,112.958542,28.136488,82,39.676296,9.09,0,0
3,1472037240,14,112.955032,28.136385,73,41.833412,5.8,0,0
3,1472037180,14,112.95462,28.143822,198,42.606255,14.85,0,0
3,1472037120,14,112.955696,28.152651,178,42.796852,15.96,0,0
3,1472037060,14,112.958237,28.161745,194,44.132957,17.09,0,0
3,1472037000,14,112.960976,28.168741,206,43.393791,0,0,0
3,1472036940,14,112.960999,28.168787,205,43.743763,4.51,0,0
3,1472036880,14,112.962204,28.176146,183,44.695316,12.18,0,0
3,1472036820,14,112.962639,28.181192,185,43.777023,14.24,0,0
3,1472036760,14,112.963211,28.186859,190,44.096344,9.35,0,0
3,1472036700,14,112.963646,28.190285,179,50.473755,8.54,0,0
3,1472036640,14,112.963081,28.194799,174,48.045898,9.36,0,0
3,1472036580,14,112.963432,28.200191,198,54.855774,13.08,0,0
3,1472036460,14,112.965141,28.206419,189,41.156128,10.71,0,0
3,1472036400,14,112.966331,28.210901,203,49.490662,12.83,0,0
3,1472036340,14,112.96801,28.217859,180,33.553162,9.07,0,0
3,1472036280,14,112.968956,28.223181,194,43.255554,1.45,0,0
3,1472036220,14,112.969986,28.226986,276,37.584473,10.54,0,0
3,1472036160,14,112.97541,28.226631,274,37.767822,5.19,0,0
3,1472036100,14,112.97757,28.226599,224,42.79126,0,0,0
3,1472036040,14,112.981682,28.226713,214,51.280029,4.05,0,0
3,1472035980,14,112.981697,28.231136,175,51.028687,3.62,0,0
3,1472035920,14,112.982269,28.231024,22,33.624329,0,0,0
